Transcript	Gene
ENST00000697218.1	ENSG00000167306.21
ENST00000697219.1	ENSG00000167306.21
ENST00000697220.1	ENSG00000167306.21
ENST00000324581.10	ENSG00000167306.21
ENST00000592688.1	ENSG00000167306.21
ENST00000587895.1	ENSG00000167306.21
ENST00000589568.1	ENSG00000167306.21
ENST00000585859.1	ENSG00000167306.21
ENST00000697221.1	ENSG00000167306.21
ENST00000586036.1	ENSG00000167306.21
ENST00000590143.5	ENSG00000101624.11
ENST00000262127.7	ENSG00000101624.11
ENST00000423709.6	ENSG00000101624.11
ENST00000589490.1	ENSG00000101624.11
ENST00000587666.1	ENSG00000101624.11
ENST00000593250.5	ENSG00000101624.11
ENST00000591034.5	ENSG00000101624.11
ENST00000585751.1	ENSG00000101624.11
ENST00000592660.5	ENSG00000101624.11
ENST00000589875.5	ENSG00000101624.11
ENST00000587929.1	ENSG00000101624.11
ENST00000586887.1	ENSG00000101624.11
ENST00000585877.1	ENSG00000267249.1
ENST00000587889.1	ENSG00000266961.1
ENST00000364596.1	ENSG00000201466.1
ENST00000585853.2	ENSG00000128789.22
ENST00000699163.1	ENSG00000128789.22
ENST00000400514.2	ENSG00000128789.22
ENST00000400512.1	ENSG00000128789.22
ENST00000589405.5	ENSG00000128789.22
ENST00000585331.6	ENSG00000128789.22
ENST00000699164.1	ENSG00000128789.22
ENST00000586445.5	ENSG00000128789.22
ENST00000699165.1	ENSG00000128789.22
ENST00000699166.1	ENSG00000128789.22
ENST00000699167.1	ENSG00000128789.22
ENST00000699168.1	ENSG00000128789.22
ENST00000590217.5	ENSG00000128789.22
ENST00000586587.1	ENSG00000128789.22
ENST00000699169.1	ENSG00000128789.22
ENST00000317615.11	ENSG00000128789.22
ENST00000699170.1	ENSG00000128789.22
ENST00000699171.1	ENSG00000128789.22
ENST00000699172.1	ENSG00000128789.22
ENST00000699173.1	ENSG00000128789.22
ENST00000699174.1	ENSG00000128789.22
ENST00000699175.1	ENSG00000128789.22
ENST00000588824.2	ENSG00000128789.22
ENST00000585406.1	ENSG00000267570.1
ENST00000587313.1	ENSG00000267336.1
ENST00000592170.5	ENSG00000085415.16
ENST00000262124.15	ENSG00000085415.16
ENST00000399892.7	ENSG00000085415.16
ENST00000585730.5	ENSG00000085415.16
ENST00000589446.5	ENSG00000085415.16
ENST00000587761.1	ENSG00000085415.16
ENST00000588251.1	ENSG00000085415.16
ENST00000592582.5	ENSG00000085415.16
ENST00000590843.1	ENSG00000085415.16
ENST00000590032.1	ENSG00000085415.16
ENST00000589596.5	ENSG00000101639.19
ENST00000506447.5	ENSG00000101639.19
ENST00000325971.12	ENSG00000101639.19
ENST00000507064.2	ENSG00000101639.19
ENST00000513432.5	ENSG00000101639.19
ENST00000511820.6	ENSG00000101639.19
ENST00000510237.5	ENSG00000101639.19
ENST00000585938.1	ENSG00000101639.19
ENST00000589993.5	ENSG00000101639.19
ENST00000507254.6	ENSG00000101639.19
ENST00000540847.6	ENSG00000101639.19
ENST00000508150.2	ENSG00000101639.19
ENST00000508539.2	ENSG00000101639.19
ENST00000513183.1	ENSG00000101639.19
ENST00000586758.1	ENSG00000267656.1
ENST00000586304.1	ENSG00000267032.1
ENST00000590371.5	ENSG00000168675.19
ENST00000679177.1	ENSG00000168675.19
ENST00000587905.6	ENSG00000168675.19
ENST00000679167.1	ENSG00000168675.19
ENST00000590115.1	ENSG00000168675.19
ENST00000359446.11	ENSG00000168675.19
ENST00000677055.1	ENSG00000168675.19
ENST00000399848.7	ENSG00000168675.19
ENST00000676891.1	ENSG00000168675.19
ENST00000679303.1	ENSG00000168675.19
ENST00000679091.1	ENSG00000168675.19
ENST00000677304.1	ENSG00000168675.19
ENST00000678459.1	ENSG00000168675.19
ENST00000676672.1	ENSG00000168675.19
ENST00000676815.1	ENSG00000168675.19
ENST00000586222.2	ENSG00000168675.19
ENST00000677867.1	ENSG00000168675.19
ENST00000678309.1	ENSG00000168675.19
ENST00000610087.2	ENSG00000168675.19
ENST00000678223.1	ENSG00000168675.19
ENST00000677744.1	ENSG00000168675.19
ENST00000587344.2	ENSG00000168675.19
ENST00000593236.1	ENSG00000168675.19
ENST00000678400.1	ENSG00000168675.19
ENST00000587600.1	ENSG00000168675.19
ENST00000677387.1	ENSG00000168675.19
ENST00000586207.5	ENSG00000168675.19
ENST00000587440.1	ENSG00000168675.19
ENST00000592657.1	ENSG00000168675.19
ENST00000587757.5	ENSG00000168675.19
ENST00000585931.5	ENSG00000168675.19
ENST00000590308.1	ENSG00000168675.19
ENST00000586765.1	ENSG00000168675.19
ENST00000676773.1	ENSG00000168675.19
ENST00000677910.1	ENSG00000168675.19
ENST00000592812.1	ENSG00000168675.19
ENST00000678556.1	ENSG00000168675.19
ENST00000361303.7	ENSG00000168675.19
ENST00000435606.1	ENSG00000168675.19
ENST00000592991.1	ENSG00000168675.19
ENST00000327606.4	ENSG00000185231.5
ENST00000399821.2	ENSG00000185231.5
ENST00000494882.1	ENSG00000243779.1
ENST00000623071.1	ENSG00000279352.1
ENST00000624346.1	ENSG00000279352.1
ENST00000603126.1	ENSG00000270469.1
ENST00000592345.5	ENSG00000175322.12
ENST00000589203.5	ENSG00000175322.12
ENST00000587419.5	ENSG00000175322.12
ENST00000592049.5	ENSG00000175322.12
ENST00000592411.5	ENSG00000175322.12
ENST00000591393.1	ENSG00000175322.12
ENST00000589498.5	ENSG00000175322.12
ENST00000590202.3	ENSG00000175322.12
ENST00000624133.1	ENSG00000175322.12
ENST00000588435.1	ENSG00000175322.12
ENST00000587512.5	ENSG00000175322.12
ENST00000586507.1	ENSG00000175322.12
ENST00000591987.1	ENSG00000175322.12
ENST00000585516.1	ENSG00000267756.1
ENST00000586090.1	ENSG00000267704.1
ENST00000592985.1	ENSG00000267324.1
ENST00000579912.5	ENSG00000079101.18
ENST00000692774.1	ENSG00000079101.18
ENST00000582020.5	ENSG00000079101.18
ENST00000580436.5	ENSG00000079101.18
ENST00000400606.6	ENSG00000079101.18
ENST00000579443.5	ENSG00000079101.18
ENST00000540035.5	ENSG00000079101.18
ENST00000581619.5	ENSG00000079101.18
ENST00000584370.1	ENSG00000079101.18
ENST00000338387.11	ENSG00000079101.18
ENST00000579494.1	ENSG00000079101.18
ENST00000584046.1	ENSG00000079101.18
ENST00000585155.1	ENSG00000079101.18
ENST00000397996.6	ENSG00000289724.1
ENST00000418725.1	ENSG00000289724.1
ENST00000238508.8	ENSG00000242550.7
ENST00000588561.1	ENSG00000266900.1
ENST00000269485.11	ENSG00000141655.18
ENST00000586569.3	ENSG00000141655.18
ENST00000592013.1	ENSG00000141655.18
ENST00000587697.1	ENSG00000141655.18
ENST00000362997.1	ENSG00000199867.1
ENST00000589084.1	ENSG00000267341.1
ENST00000475372.2	ENSG00000241088.2
ENST00000591796.1	ENSG00000267487.1
ENST00000587663.1	ENSG00000266920.1
ENST00000269499.10	ENSG00000141664.10
ENST00000588676.1	ENSG00000141664.10
ENST00000585873.5	ENSG00000141664.10
ENST00000591632.5	ENSG00000141664.10
ENST00000621048.4	ENSG00000141664.10
ENST00000586834.1	ENSG00000141664.10
ENST00000591435.5	ENSG00000141664.10
ENST00000585949.1	ENSG00000141664.10
ENST00000587612.1	ENSG00000141664.10
ENST00000591145.1	ENSG00000141664.10
ENST00000590840.1	ENSG00000141664.10
ENST00000625052.1	ENSG00000279236.1
ENST00000656773.1	ENSG00000287209.2
ENST00000660614.2	ENSG00000287209.2
ENST00000612025.2	ENSG00000278017.2
ENST00000591378.1	ENSG00000267371.1
ENST00000588001.2	ENSG00000236396.8
ENST00000590231.1	ENSG00000267794.1
ENST00000589395.1	ENSG00000267143.1
ENST00000585729.1	ENSG00000267773.1
ENST00000637758.1	ENSG00000283492.1
ENST00000592770.1	ENSG00000267333.1
ENST00000666417.1	ENSG00000286812.1
ENST00000586453.1	ENSG00000267455.1
ENST00000526991.3	ENSG00000255112.3
ENST00000588284.1	ENSG00000255112.3
ENST00000586474.1	ENSG00000267165.1
ENST00000609238.1	ENSG00000272703.1
ENST00000322038.5	ENSG00000179981.11
ENST00000580243.3	ENSG00000179981.11
ENST00000560918.2	ENSG00000179981.11
ENST00000560661.1	ENSG00000179981.11
ENST00000584217.1	ENSG00000179981.11
ENST00000592477.1	ENSG00000267382.2
ENST00000573767.1	ENSG00000263006.8
ENST00000588786.3	ENSG00000257513.8
ENST00000585672.5	ENSG00000141644.19
ENST00000592060.5	ENSG00000141644.19
ENST00000382948.9	ENSG00000141644.19
ENST00000353909.7	ENSG00000141644.19
ENST00000269468.10	ENSG00000141644.19
ENST00000591416.5	ENSG00000141644.19
ENST00000339998.10	ENSG00000141644.19
ENST00000269471.9	ENSG00000141644.19
ENST00000347968.7	ENSG00000141644.19
ENST00000590208.5	ENSG00000141644.19
ENST00000705655.1	ENSG00000141644.19
ENST00000587605.5	ENSG00000141644.19
ENST00000588937.5	ENSG00000141644.19
ENST00000585595.5	ENSG00000141644.19
ENST00000589541.5	ENSG00000141644.19
ENST00000398495.6	ENSG00000141644.19
ENST00000457839.6	ENSG00000141644.19
ENST00000398493.5	ENSG00000141644.19
ENST00000398488.5	ENSG00000141644.19
ENST00000591535.5	ENSG00000141644.19
ENST00000586884.1	ENSG00000141644.19
ENST00000589733.1	ENSG00000141644.19
ENST00000591661.1	ENSG00000141644.19
ENST00000586679.1	ENSG00000141644.19
ENST00000586118.5	ENSG00000141644.19
ENST00000589867.2	ENSG00000141644.19
ENST00000590215.1	ENSG00000141644.19
ENST00000589758.1	ENSG00000141644.19
ENST00000516288.1	ENSG00000252097.1
ENST00000320610.14	ENSG00000130856.18
ENST00000706008.1	ENSG00000130856.18
ENST00000253159.12	ENSG00000130856.18
ENST00000543926.6	ENSG00000130856.18
ENST00000579322.1	ENSG00000130856.18
ENST00000583095.1	ENSG00000130856.18
ENST00000583488.1	ENSG00000130856.18
ENST00000584565.1	ENSG00000130856.18
ENST00000645888.1	ENSG00000130856.18
ENST00000481064.1	ENSG00000244229.1
ENST00000611637.1	ENSG00000275355.1
ENST00000583058.1	ENSG00000265261.1
ENST00000624814.1	ENSG00000279811.1
ENST00000431648.8	ENSG00000186481.17
ENST00000391027.1	ENSG00000212329.1
ENST00000582468.1	ENSG00000266145.1
ENST00000619964.1	ENSG00000274214.1
ENST00000636121.1	ENSG00000265787.3
ENST00000614206.1	ENSG00000277743.1
ENST00000584979.1	ENSG00000265437.1
ENST00000583350.1	ENSG00000187589.8
ENST00000581547.1	ENSG00000265296.1
ENST00000671044.1	ENSG00000286593.1
ENST00000308911.9	ENSG00000173213.11
ENST00000706408.1	ENSG00000173213.11
ENST00000594555.1	ENSG00000173213.11
ENST00000572530.1	ENSG00000173213.11
ENST00000575325.1	ENSG00000173213.11
ENST00000255224.8	ENSG00000132872.12
ENST00000586678.1	ENSG00000132872.12
ENST00000590752.5	ENSG00000132872.12
ENST00000585604.1	ENSG00000132872.12
ENST00000596867.1	ENSG00000132872.12
ENST00000589479.1	ENSG00000132872.12
ENST00000593720.1	ENSG00000132872.12
ENST00000591820.1	ENSG00000132872.12
ENST00000322342.4	ENSG00000180011.7
ENST00000537114.2	ENSG00000180011.7
ENST00000582437.1	ENSG00000180011.7
ENST00000581620.1	ENSG00000180011.7
ENST00000462264.3	ENSG00000241223.3
ENST00000577490.1	ENSG00000266373.1
ENST00000584060.1	ENSG00000266513.1
ENST00000667062.1	ENSG00000263724.2
ENST00000577649.1	ENSG00000263724.2
ENST00000666095.1	ENSG00000263724.2
ENST00000583571.1	ENSG00000263724.2
ENST00000668905.1	ENSG00000263724.2
ENST00000616153.1	ENSG00000275518.1
ENST00000384548.1	ENSG00000207278.1
ENST00000509132.1	ENSG00000250933.1
ENST00000582863.1	ENSG00000264246.1
ENST00000579720.1	ENSG00000265545.1
ENST00000400147.6	ENSG00000170579.19
ENST00000400149.7	ENSG00000170579.19
ENST00000400155.5	ENSG00000170579.19
ENST00000400150.7	ENSG00000170579.19
ENST00000515196.6	ENSG00000170579.19
ENST00000315677.8	ENSG00000170579.19
ENST00000534970.5	ENSG00000170579.19
ENST00000539435.5	ENSG00000170579.19
ENST00000581699.5	ENSG00000170579.19
ENST00000400145.6	ENSG00000170579.19
ENST00000706956.1	ENSG00000170579.19
ENST00000581527.5	ENSG00000170579.19
ENST00000485480.5	ENSG00000170579.19
ENST00000498188.5	ENSG00000170579.19
ENST00000478161.5	ENSG00000170579.19
ENST00000486430.1	ENSG00000170579.19
ENST00000484845.1	ENSG00000170579.19
ENST00000581550.5	ENSG00000170579.19
ENST00000582051.1	ENSG00000170579.19
ENST00000578250.6	ENSG00000170579.19
ENST00000577430.1	ENSG00000170579.19
ENST00000579652.1	ENSG00000170579.19
ENST00000656225.1	ENSG00000286283.1
ENST00000650572.1	ENSG00000285695.1
ENST00000582700.1	ENSG00000266335.1
ENST00000442544.7	ENSG00000187323.13
ENST00000578080.1	ENSG00000187323.13
ENST00000580024.1	ENSG00000187323.13
ENST00000582875.1	ENSG00000187323.13
ENST00000304775.12	ENSG00000187323.13
ENST00000579349.1	ENSG00000187323.13
ENST00000581559.1	ENSG00000187323.13
ENST00000579666.1	ENSG00000187323.13
ENST00000582595.1	ENSG00000187323.13
ENST00000584710.5	ENSG00000187323.13
ENST00000579883.1	ENSG00000187323.13
ENST00000581580.5	ENSG00000187323.13
ENST00000578949.1	ENSG00000187323.13
ENST00000580146.1	ENSG00000187323.13
ENST00000579941.1	ENSG00000187323.13
ENST00000579702.1	ENSG00000187323.13
ENST00000577224.1	ENSG00000187323.13
ENST00000623202.1	ENSG00000280098.1
ENST00000316512.2	ENSG00000273762.1
ENST00000577763.1	ENSG00000263872.1
ENST00000491585.2	ENSG00000242945.2
ENST00000580909.1	ENSG00000264350.1
ENST00000636973.1	ENSG00000283613.1
ENST00000581715.1	ENSG00000264564.1
ENST00000591734.5	ENSG00000166974.13
ENST00000413393.5	ENSG00000166974.13
ENST00000589180.5	ENSG00000166974.13
ENST00000590793.5	ENSG00000166974.13
ENST00000587359.5	ENSG00000166974.13
ENST00000436190.6	ENSG00000166974.13
ENST00000588349.6	ENSG00000166974.13
ENST00000538170.6	ENSG00000166974.13
ENST00000300249.10	ENSG00000166974.13
ENST00000588910.5	ENSG00000166974.13
ENST00000585592.1	ENSG00000166974.13
ENST00000589699.1	ENSG00000166974.13
ENST00000588085.1	ENSG00000166974.13
ENST00000624092.1	ENSG00000280096.1
ENST00000619893.1	ENSG00000274400.1
ENST00000589630.1	ENSG00000186812.13
ENST00000330501.12	ENSG00000186812.13
ENST00000601719.1	ENSG00000186812.13
ENST00000591206.5	ENSG00000186812.13
ENST00000589420.1	ENSG00000186812.13
ENST00000261333.10	ENSG00000186812.13
ENST00000355632.8	ENSG00000186812.13
ENST00000585800.1	ENSG00000186812.13
ENST00000592264.1	ENSG00000186812.13
ENST00000588119.1	ENSG00000186812.13
ENST00000590470.1	ENSG00000186812.13
ENST00000591505.1	ENSG00000186812.13
ENST00000610712.1	ENSG00000186814.15
ENST00000333206.10	ENSG00000186814.15
ENST00000420878.7	ENSG00000186814.15
ENST00000590777.1	ENSG00000186814.15
ENST00000589178.5	ENSG00000186814.15
ENST00000588448.1	ENSG00000186814.15
ENST00000601405.1	ENSG00000186814.15
ENST00000592278.1	ENSG00000186814.15
ENST00000592598.1	ENSG00000186814.15
ENST00000592211.1	ENSG00000186814.15
ENST00000588832.1	ENSG00000186814.15
ENST00000624194.1	ENSG00000279989.1
ENST00000618230.1	ENSG00000274184.1
ENST00000586922.2	ENSG00000268573.1
ENST00000613153.1	ENSG00000274918.1
ENST00000589881.5	ENSG00000172466.16
ENST00000261332.11	ENSG00000172466.16
ENST00000399061.3	ENSG00000172466.16
ENST00000590140.1	ENSG00000172466.16
ENST00000589539.1	ENSG00000172466.16
ENST00000593130.1	ENSG00000172466.16
ENST00000589332.7	ENSG00000186496.12
ENST00000306346.5	ENSG00000186496.12
ENST00000586585.1	ENSG00000186496.12
ENST00000586687.5	ENSG00000186496.12
ENST00000585522.1	ENSG00000186496.12
ENST00000587422.1	ENSG00000186496.12
ENST00000474156.1	ENSG00000239683.1
ENST00000612496.1	ENSG00000275512.1
ENST00000589258.1	ENSG00000267140.1
ENST00000592173.5	ENSG00000153391.16
ENST00000334598.12	ENSG00000153391.16
ENST00000590757.1	ENSG00000153391.16
ENST00000441607.6	ENSG00000153391.16
ENST00000586489.5	ENSG00000153391.16
ENST00000587450.1	ENSG00000153391.16
ENST00000591139.1	ENSG00000153391.16
ENST00000283410.4	ENSG00000153391.16
ENST00000586449.1	ENSG00000153391.16
ENST00000589273.1	ENSG00000153391.16
ENST00000585971.1	ENSG00000153391.16
ENST00000589053.1	ENSG00000153391.16
ENST00000622938.1	ENSG00000279074.1
ENST00000256425.6	ENSG00000134042.14
ENST00000398439.8	ENSG00000134042.14
ENST00000585524.5	ENSG00000134042.14
ENST00000428869.6	ENSG00000134042.14
ENST00000431965.6	ENSG00000134042.14
ENST00000588444.5	ENSG00000134042.14
ENST00000436348.6	ENSG00000134042.14
ENST00000592966.5	ENSG00000134042.14
ENST00000587291.5	ENSG00000134042.14
ENST00000590988.1	ENSG00000134042.14
ENST00000591842.1	ENSG00000267233.1
ENST00000496512.1	ENSG00000239689.1
ENST00000640530.1	ENSG00000082212.13
ENST00000640967.1	ENSG00000082212.13
ENST00000321341.11	ENSG00000082212.13
ENST00000638937.1	ENSG00000082212.13
ENST00000382927.3	ENSG00000082212.13
ENST00000639850.1	ENSG00000082212.13
ENST00000639665.1	ENSG00000082212.13
ENST00000639398.1	ENSG00000082212.13
ENST00000638410.1	ENSG00000082212.13
ENST00000639255.1	ENSG00000082212.13
ENST00000639115.1	ENSG00000082212.13
ENST00000640965.1	ENSG00000082212.13
ENST00000639688.1	ENSG00000082212.13
ENST00000639612.1	ENSG00000082212.13
ENST00000638768.1	ENSG00000082212.13
ENST00000585680.2	ENSG00000082212.13
ENST00000639663.1	ENSG00000082212.13
ENST00000589330.2	ENSG00000082212.13
ENST00000591925.2	ENSG00000082212.13
ENST00000583960.1	ENSG00000266201.1
ENST00000584143.1	ENSG00000266003.1
ENST00000578420.1	ENSG00000265402.1
ENST00000585184.1	ENSG00000266495.1
ENST00000584960.1	ENSG00000101782.15
ENST00000581585.5	ENSG00000101782.15
ENST00000339486.8	ENSG00000101782.15
ENST00000584052.5	ENSG00000101782.15
ENST00000581302.5	ENSG00000101782.15
ENST00000577501.5	ENSG00000101782.15
ENST00000584992.1	ENSG00000101782.15
ENST00000584130.1	ENSG00000101782.15
ENST00000581339.1	ENSG00000101782.15
ENST00000577250.1	ENSG00000101782.15
ENST00000581220.1	ENSG00000101782.15
ENST00000362487.1	ENSG00000199357.1
ENST00000634369.1	ENSG00000283084.1
ENST00000615148.5	ENSG00000141452.11
ENST00000269221.8	ENSG00000141452.11
ENST00000589215.5	ENSG00000141452.11
ENST00000587153.1	ENSG00000141452.11
ENST00000590868.5	ENSG00000141452.11
ENST00000587690.5	ENSG00000141452.11
ENST00000589860.5	ENSG00000141452.11
ENST00000590870.5	ENSG00000141452.11
ENST00000592119.2	ENSG00000141452.11
ENST00000590387.1	ENSG00000141452.11
ENST00000591367.5	ENSG00000141452.11
ENST00000593081.5	ENSG00000141452.11
ENST00000592682.1	ENSG00000141452.11
ENST00000589409.1	ENSG00000141452.11
ENST00000591107.6	ENSG00000141458.13
ENST00000590723.5	ENSG00000141458.13
ENST00000593280.2	ENSG00000141458.13
ENST00000586150.5	ENSG00000141458.13
ENST00000269228.10	ENSG00000141458.13
ENST00000588867.1	ENSG00000141458.13
ENST00000591051.1	ENSG00000141458.13
ENST00000587163.1	ENSG00000141458.13
ENST00000591955.1	ENSG00000141458.13
ENST00000591075.1	ENSG00000141458.13
ENST00000540608.5	ENSG00000141458.13
ENST00000586718.1	ENSG00000141458.13
ENST00000590301.1	ENSG00000141458.13
ENST00000587223.1	ENSG00000141458.13
ENST00000362496.1	ENSG00000199366.1
ENST00000592179.6	ENSG00000154065.17
ENST00000591280.5	ENSG00000154065.17
ENST00000322980.13	ENSG00000154065.17
ENST00000587763.1	ENSG00000154065.17
ENST00000591617.1	ENSG00000154065.17
ENST00000586511.1	ENSG00000154065.17
ENST00000586087.1	ENSG00000154065.17
ENST00000585908.2	ENSG00000154065.17
ENST00000586795.1	ENSG00000267752.1
ENST00000579307.2	ENSG00000264845.3
ENST00000584346.1	ENSG00000264714.2
ENST00000581724.1	ENSG00000293180.1
ENST00000590929.1	ENSG00000256616.4
ENST00000588436.1	ENSG00000267733.6
ENST00000582850.1	ENSG00000263606.2
ENST00000581139.1	ENSG00000293203.1
ENST00000583365.1	ENSG00000266405.4
ENST00000617265.2	ENSG00000265766.4
ENST00000592549.1	ENSG00000267669.2
ENST00000588088.1	ENSG00000293275.1
ENST00000620522.2	ENSG00000275553.5
ENST00000620688.2	ENSG00000293284.1
ENST00000489915.1	ENSG00000235552.7
ENST00000583065.1	ENSG00000293300.1
ENST00000693647.1	ENSG00000293300.1
ENST00000585232.1	ENSG00000265158.3
ENST00000417918.1	ENSG00000224367.7
ENST00000465539.3	ENSG00000257267.6
ENST00000713685.1	ENSG00000134755.19
ENST00000251081.8	ENSG00000134755.19
ENST00000280904.11	ENSG00000134755.19
ENST00000713702.1	ENSG00000134755.19
ENST00000713703.1	ENSG00000134755.19
ENST00000713681.1	ENSG00000134755.19
ENST00000713720.1	ENSG00000134755.19
ENST00000713709.1	ENSG00000134755.19
ENST00000713721.1	ENSG00000134755.19
ENST00000713704.1	ENSG00000134755.19
ENST00000713705.1	ENSG00000134755.19
ENST00000713722.1	ENSG00000134755.19
ENST00000713706.1	ENSG00000134755.19
ENST00000713707.1	ENSG00000134755.19
ENST00000713682.1	ENSG00000134755.19
ENST00000713683.1	ENSG00000134755.19
ENST00000682357.1	ENSG00000134755.19
ENST00000648081.1	ENSG00000134755.19
ENST00000713684.1	ENSG00000134755.19
ENST00000713708.1	ENSG00000134755.19
ENST00000850650.1	ENSG00000134755.19
ENST00000850651.1	ENSG00000134755.19
ENST00000713686.1	ENSG00000134755.19
ENST00000713762.1	ENSG00000046604.15
ENST00000713779.1	ENSG00000046604.15
ENST00000713780.1	ENSG00000046604.15
ENST00000713817.1	ENSG00000046604.15
ENST00000713818.1	ENSG00000046604.15
ENST00000713819.1	ENSG00000046604.15
ENST00000713781.1	ENSG00000046604.15
ENST00000713820.1	ENSG00000046604.15
ENST00000713821.1	ENSG00000046604.15
ENST00000713822.1	ENSG00000046604.15
ENST00000713782.1	ENSG00000046604.15
ENST00000682241.3	ENSG00000046604.15
ENST00000713832.1	ENSG00000046604.15
ENST00000713823.1	ENSG00000046604.15
ENST00000261590.13	ENSG00000046604.15
ENST00000713824.1	ENSG00000046604.15
ENST00000713855.1	ENSG00000046604.15
ENST00000713767.1	ENSG00000046604.15
ENST00000713833.1	ENSG00000046604.15
ENST00000713825.1	ENSG00000046604.15
ENST00000585206.1	ENSG00000046604.15
ENST00000713834.1	ENSG00000046604.15
ENST00000713835.1	ENSG00000046604.15
ENST00000683654.2	ENSG00000046604.15
ENST00000713783.1	ENSG00000046604.15
ENST00000713784.1	ENSG00000046604.15
ENST00000684461.1	ENSG00000046604.15
